date,octree,npoints,operation,kernel,radius,num_searches,repeats,accumulated,mean,median,stdev,used_warmup
2024-12-04-17:57:56,linear <Lpoint64> ,429615314,neighSearch,Square,0.1,1000,5,8.70956,1.74191,1.73956,0.00539656,1
2024-12-04-17:57:59,linear <Lpoint64> ,429615314,neighSearch,Sphere,0.2,1000,5,3.12715,0.62543,0.625169,0.00164453,1
2024-12-04-17:58:24,linear <Lpoint64> ,429615314,neighSearch,Circle,0.2,1000,5,20.7872,4.15745,4.15754,0.0389668,1
2024-12-04-17:58:29,linear <Lpoint64> ,429615314,neighSearch,Cube,0.2,1000,5,3.57907,0.715813,0.716546,0.00441122,1
2024-12-04-17:58:54,linear <Lpoint64> ,429615314,neighSearch,Square,0.2,1000,5,21.4013,4.28027,4.27916,0.0356158,1
2024-12-04-17:59:17,linear <Lpoint64> ,429615314,neighSearch,Sphere,0.5,1000,5,18.5188,3.70376,3.70625,0.0122985,1
2024-12-04-18:00:51,linear <Lpoint64> ,429615314,neighSearch,Circle,0.5,1000,5,78.8071,15.7614,15.7242,0.0688273,1
2024-12-04-18:01:14,linear <Lpoint64> ,429615314,neighSearch,Cube,0.5,1000,5,19.2237,3.84474,3.87669,0.0695367,1
2024-12-04-18:02:52,linear <Lpoint64> ,429615314,neighSearch,Square,0.5,1000,5,81.5456,16.3091,16.2758,0.053383,1
2024-12-04-18:04:11,linear <Lpoint64> ,429615314,neighSearch,Sphere,1,1000,5,65.9202,13.184,13.1728,0.0448757,1
2024-12-04-18:08:25,linear <Lpoint64> ,429615314,neighSearch,Circle,1,1000,5,211.805,42.3609,42.3496,0.110859,1
2024-12-04-18:09:48,linear <Lpoint64> ,429615314,neighSearch,Cube,1,1000,5,68.7051,13.741,13.757,0.0602074,1
2024-12-04-18:14:09,linear <Lpoint64> ,429615314,neighSearch,Square,1,1000,5,217.578,43.5156,43.4887,0.104133,1
2024-12-04-18:14:10,linear <Lpoint64> ,429615314,numNeighSearch,Sphere,0.1,1000,5,0.736203,0.147241,0.146995,0.000861132,1
2024-12-04-18:14:19,linear <Lpoint64> ,429615314,numNeighSearch,Circle,0.1,1000,5,7.45644,1.49129,1.49072,0.00741685,1
2024-12-04-18:14:19,linear <Lpoint64> ,429615314,numNeighSearch,Cube,0.1,1000,5,0.764046,0.152809,0.150819,0.00533716,1
2024-12-04-18:14:28,linear <Lpoint64> ,429615314,numNeighSearch,Square,0.1,1000,5,7.52259,1.50452,1.49181,0.029941,1
2024-12-04-18:14:32,linear <Lpoint64> ,429615314,numNeighSearch,Sphere,0.2,1000,5,2.84494,0.568988,0.5659,0.00799673,1
2024-12-04-18:14:53,linear <Lpoint64> ,429615314,numNeighSearch,Circle,0.2,1000,5,17.8035,3.56071,3.56516,0.0171067,1
2024-12-04-18:14:57,linear <Lpoint64> ,429615314,numNeighSearch,Cube,0.2,1000,5,2.8652,0.57304,0.572668,0.00103147,1
2024-12-04-18:15:18,linear <Lpoint64> ,429615314,numNeighSearch,Square,0.2,1000,5,17.82,3.564,3.56229,0.00520548,1
2024-12-04-18:15:37,linear <Lpoint64> ,429615314,numNeighSearch,Sphere,0.5,1000,5,15.9788,3.19576,3.16871,0.0555501,1
2024-12-04-18:16:58,linear <Lpoint64> ,429615314,numNeighSearch,Circle,0.5,1000,5,67.0423,13.4085,13.3984,0.0474526,1
2024-12-04-18:17:17,linear <Lpoint64> ,429615314,numNeighSearch,Cube,0.5,1000,5,16.0566,3.21131,3.20913,0.0374457,1
2024-12-04-18:18:37,linear <Lpoint64> ,429615314,numNeighSearch,Square,0.5,1000,5,66.9159,13.3832,13.3833,0.0187012,1
2024-12-04-18:19:46,linear <Lpoint64> ,429615314,numNeighSearch,Sphere,1,1000,5,56.8714,11.3743,11.3579,0.064893,1
2024-12-04-18:23:19,linear <Lpoint64> ,429615314,numNeighSearch,Circle,1,1000,5,178.026,35.6053,35.5739,0.0862956,1
2024-12-04-18:24:27,linear <Lpoint64> ,429615314,numNeighSearch,Cube,1,1000,5,56.6927,11.3385,11.3498,0.0314301,1
2024-12-04-18:28:00,linear <Lpoint64> ,429615314,numNeighSearch,Square,1,1000,5,176.792,35.3584,35.4541,0.148101,1
2024-12-04-18:29:05,pointer <Lpoint64> sorted,429615314,neighSearch,Sphere,0.1,1000,5,1.83508,0.367016,0.360817,0.0108059,1
2024-12-04-18:29:21,pointer <Lpoint64> sorted,429615314,neighSearch,Circle,0.1,1000,5,13.3788,2.67577,2.68264,0.0248806,1
2024-12-04-18:29:24,pointer <Lpoint64> sorted,429615314,neighSearch,Cube,0.1,1000,5,1.87233,0.374466,0.374392,0.00114938,1
2024-12-04-18:29:40,pointer <Lpoint64> sorted,429615314,neighSearch,Square,0.1,1000,5,13.45,2.69,2.68225,0.0260656,1
2024-12-04-18:29:45,pointer <Lpoint64> sorted,429615314,neighSearch,Sphere,0.2,1000,5,4.63802,0.927605,0.927346,0.010131,1
2024-12-04-18:30:18,pointer <Lpoint64> sorted,429615314,neighSearch,Circle,0.2,1000,5,27.0874,5.41748,5.40814,0.0343959,1
2024-12-04-18:30:23,pointer <Lpoint64> sorted,429615314,neighSearch,Cube,0.2,1000,5,4.81238,0.962476,0.962046,0.00300671,1
2024-12-04-18:30:57,pointer <Lpoint64> sorted,429615314,neighSearch,Square,0.2,1000,5,28.1127,5.62255,5.62476,0.0509867,1
2024-12-04-18:31:24,pointer <Lpoint64> sorted,429615314,neighSearch,Sphere,0.5,1000,5,22.3602,4.47204,4.47143,0.0273009,1
2024-12-04-18:33:11,pointer <Lpoint64> sorted,429615314,neighSearch,Circle,0.5,1000,5,89.2828,17.8566,17.8426,0.0978501,1
2024-12-04-18:33:38,pointer <Lpoint64> sorted,429615314,neighSearch,Cube,0.5,1000,5,22.8238,4.56475,4.55216,0.0251664,1
2024-12-04-18:35:29,pointer <Lpoint64> sorted,429615314,neighSearch,Square,0.5,1000,5,92.4494,18.4899,18.5182,0.0920057,1
2024-12-04-18:36:58,pointer <Lpoint64> sorted,429615314,neighSearch,Sphere,1,1000,5,74.4149,14.883,14.8452,0.0621162,1
2024-12-04-18:41:32,pointer <Lpoint64> sorted,429615314,neighSearch,Circle,1,1000,5,227.49,45.498,45.4894,0.0978423,1
2024-12-04-18:43:03,pointer <Lpoint64> sorted,429615314,neighSearch,Cube,1,1000,5,75.7371,15.1474,15.1838,0.0851226,1
2024-12-04-18:47:44,pointer <Lpoint64> sorted,429615314,neighSearch,Square,1,1000,5,233.693,46.7387,46.6098,0.193671,1
2024-12-04-18:47:46,pointer <Lpoint64> sorted,429615314,numNeighSearch,Sphere,0.1,1000,5,1.74003,0.348006,0.343159,0.0100832,1
2024-12-04-18:48:00,pointer <Lpoint64> sorted,429615314,numNeighSearch,Circle,0.1,1000,5,11.8994,2.37989,2.37061,0.0442423,1
2024-12-04-18:48:02,pointer <Lpoint64> sorted,429615314,numNeighSearch,Cube,0.1,1000,5,1.75625,0.351249,0.350755,0.00120682,1
2024-12-04-18:48:16,pointer <Lpoint64> sorted,429615314,numNeighSearch,Square,0.1,1000,5,11.8416,2.36833,2.3637,0.00766309,1
2024-12-04-18:48:21,pointer <Lpoint64> sorted,429615314,numNeighSearch,Sphere,0.2,1000,5,4.3217,0.864339,0.860165,0.00721574,1
2024-12-04-18:48:50,pointer <Lpoint64> sorted,429615314,numNeighSearch,Circle,0.2,1000,5,23.4972,4.69944,4.70998,0.0220663,1
2024-12-04-18:48:55,pointer <Lpoint64> sorted,429615314,numNeighSearch,Cube,0.2,1000,5,4.28171,0.856343,0.857268,0.00202646,1
2024-12-04-18:49:23,pointer <Lpoint64> sorted,429615314,numNeighSearch,Square,0.2,1000,5,23.5347,4.70693,4.68553,0.0314811,1
2024-12-04-18:49:46,pointer <Lpoint64> sorted,429615314,numNeighSearch,Sphere,0.5,1000,5,18.771,3.75419,3.7629,0.015526,1
