date,octree,npoints,operation,kernel,radius,num_searches,repeats,accumulated,mean,median,stdev,used_warmup
2024-12-04-23:46:21,pointer <Lpoint64> unsorted,17747769,numNeighSearch,Sphere,10,1000,5,0.498371,0.0996741,0.0997807,0.00241886,1
2024-12-04-23:46:22,pointer <Lpoint64> unsorted,17747769,numNeighSearch,Circle,10,1000,5,0.611133,0.122227,0.122477,0.00366779,1
2024-12-04-23:46:23,pointer <Lpoint64> unsorted,17747769,numNeighSearch,Cube,10,1000,5,0.496266,0.0992533,0.0982009,0.00159139,1
2024-12-04-23:46:23,pointer <Lpoint64> unsorted,17747769,numNeighSearch,Square,10,1000,5,0.713736,0.142747,0.140425,0.00606068,1
2024-12-04-23:46:32,linear <Lpoint64> ,17747769,neighSearch,Sphere,2.5,1000,5,0.0523075,0.0104615,0.0108068,0.00075616,1
2024-12-04-23:46:32,linear <Lpoint64> ,17747769,neighSearch,Circle,2.5,1000,5,0.107065,0.021413,0.021439,0.00010356,1
2024-12-04-23:46:32,linear <Lpoint64> ,17747769,neighSearch,Cube,2.5,1000,5,0.0562623,0.0112525,0.0112129,8.55167e-05,1
2024-12-04-23:46:32,linear <Lpoint64> ,17747769,neighSearch,Square,2.5,1000,5,0.0964419,0.0192884,0.0190569,0.00164079,1
2024-12-04-23:46:32,linear <Lpoint64> ,17747769,neighSearch,Sphere,5,1000,5,0.114433,0.0228865,0.023469,0.000790114,1
2024-12-04-23:46:33,linear <Lpoint64> ,17747769,neighSearch,Circle,5,1000,5,0.197163,0.0394327,0.0381262,0.00319118,1
2024-12-04-23:46:33,linear <Lpoint64> ,17747769,neighSearch,Cube,5,1000,5,0.104199,0.0208398,0.0205375,0.000636352,1
2024-12-04-23:46:33,linear <Lpoint64> ,17747769,neighSearch,Square,5,1000,5,0.188422,0.0376845,0.0380624,0.000843801,1
2024-12-04-23:46:33,linear <Lpoint64> ,17747769,neighSearch,Sphere,7.5,1000,5,0.21058,0.0421161,0.0424383,0.000847476,1
2024-12-04-23:46:34,linear <Lpoint64> ,17747769,neighSearch,Circle,7.5,1000,5,0.344118,0.0688237,0.0687783,0.000108074,1
2024-12-04-23:46:34,linear <Lpoint64> ,17747769,neighSearch,Cube,7.5,1000,5,0.21782,0.043564,0.042839,0.00156578,1
