date,octree,npoints,operation,kernel,radius,num_searches,repeats,accumulated,mean,median,stdev,used_warmup
2024-12-04-23:19:04,pointer <Lpoint64> sorted,721810646,numNeighSearch,Cube,0.5,1000,5,0.285015,0.057003,0.0568547,0.000473872,1
2024-12-04-23:19:05,pointer <Lpoint64> sorted,721810646,numNeighSearch,Square,0.5,1000,5,1.45522,0.291045,0.29205,0.00215098,1
2024-12-04-23:19:07,pointer <Lpoint64> sorted,721810646,numNeighSearch,Sphere,1,1000,5,0.912317,0.182463,0.182389,0.000601188,1
2024-12-04-23:19:11,pointer <Lpoint64> sorted,721810646,numNeighSearch,Circle,1,1000,5,3.6292,0.725839,0.728836,0.00826244,1
2024-12-04-23:19:12,pointer <Lpoint64> sorted,721810646,numNeighSearch,Cube,1,1000,5,0.930346,0.186069,0.183181,0.00665818,1
2024-12-04-23:19:17,pointer <Lpoint64> sorted,721810646,numNeighSearch,Square,1,1000,5,3.72063,0.744126,0.737696,0.0123255,1
2024-12-04-23:19:23,pointer <Lpoint64> sorted,721810646,numNeighSearch,Sphere,2.5,1000,5,5.58748,1.1175,1.11519,0.0349097,1
2024-12-04-23:19:42,pointer <Lpoint64> sorted,721810646,numNeighSearch,Circle,2.5,1000,5,15.649,3.12979,3.11679,0.0318021,1
2024-12-04-23:19:49,pointer <Lpoint64> sorted,721810646,numNeighSearch,Cube,2.5,1000,5,5.5918,1.11836,1.11878,0.0111568,1
2024-12-04-23:20:08,pointer <Lpoint64> sorted,721810646,numNeighSearch,Square,2.5,1000,5,15.7018,3.14036,3.14223,0.0172703,1
2024-12-04-23:20:39,pointer <Lpoint64> sorted,721810646,numNeighSearch,Sphere,5,1000,5,25.7279,5.14558,5.14164,0.0651424,1
