date,octree,npoints,operation,kernel,radius,num_searches,repeats,accumulated,mean,median,stdev,used_warmup
2024-12-04-21:15:34,linear <Lpoint64> ,10000000,neighSearch,Sphere,2.5,1000,5,0.754366,0.150873,0.151015,0.0033876,1
2024-12-04-21:15:35,linear <Lpoint64> ,10000000,neighSearch,Circle,2.5,1000,5,0.976732,0.195346,0.193777,0.0125597,1
2024-12-04-21:15:36,linear <Lpoint64> ,10000000,neighSearch,Cube,2.5,1000,5,0.750764,0.150153,0.150343,0.00547179,1
2024-12-04-21:15:37,linear <Lpoint64> ,10000000,neighSearch,Square,2.5,1000,5,0.926546,0.185309,0.184559,0.00257108,1
2024-12-04-21:15:40,linear <Lpoint64> ,10000000,neighSearch,Sphere,5,1000,5,2.43684,0.487368,0.483085,0.0157443,1
2024-12-04-21:15:43,linear <Lpoint64> ,10000000,neighSearch,Circle,5,1000,5,2.71626,0.543251,0.540738,0.0286879,1
2024-12-04-21:15:46,linear <Lpoint64> ,10000000,neighSearch,Cube,5,1000,5,2.40734,0.481468,0.47575,0.025418,1
2024-12-04-21:15:49,linear <Lpoint64> ,10000000,neighSearch,Square,5,1000,5,2.52638,0.505276,0.506322,0.0147533,1
2024-12-04-21:15:49,linear <Lpoint64> ,10000000,numNeighSearch,Sphere,0.5,1000,5,0.0459046,0.00918091,0.00963593,0.00137499,1
2024-12-04-21:15:49,linear <Lpoint64> ,10000000,numNeighSearch,Circle,0.5,1000,5,0.107996,0.0215992,0.0217094,0.000613809,1
2024-12-04-21:15:49,linear <Lpoint64> ,10000000,numNeighSearch,Cube,0.5,1000,5,0.0493415,0.0098683,0.00987627,1.92717e-05,1
2024-12-04-21:15:49,linear <Lpoint64> ,10000000,numNeighSearch,Square,0.5,1000,5,0.10597,0.0211939,0.021028,0.000354812,1
2024-12-04-21:15:50,linear <Lpoint64> ,10000000,numNeighSearch,Sphere,1,1000,5,0.130644,0.0261288,0.0256226,0.000814174,1
2024-12-04-21:15:50,linear <Lpoint64> ,10000000,numNeighSearch,Circle,1,1000,5,0.230119,0.0460238,0.0457757,0.00115579,1
2024-12-04-21:15:50,linear <Lpoint64> ,10000000,numNeighSearch,Cube,1,1000,5,0.137179,0.0274359,0.0280683,0.00112183,1
2024-12-04-21:15:50,linear <Lpoint64> ,10000000,numNeighSearch,Square,1,1000,5,0.225032,0.0450064,0.0450501,0.000189266,1
2024-12-04-21:15:51,linear <Lpoint64> ,10000000,numNeighSearch,Sphere,2.5,1000,5,0.594736,0.118947,0.121351,0.00601396,1
2024-12-04-21:15:52,linear <Lpoint64> ,10000000,numNeighSearch,Circle,2.5,1000,5,0.720348,0.14407,0.146816,0.00965229,1
2024-12-04-21:15:53,linear <Lpoint64> ,10000000,numNeighSearch,Cube,2.5,1000,5,0.572094,0.114419,0.114251,0.00182707,1
2024-12-04-21:15:54,linear <Lpoint64> ,10000000,numNeighSearch,Square,2.5,1000,5,0.793146,0.158629,0.157559,0.00359386,1
2024-12-04-21:15:56,linear <Lpoint64> ,10000000,numNeighSearch,Sphere,5,1000,5,2.13721,0.427443,0.428691,0.018232,1
2024-12-04-21:15:59,linear <Lpoint64> ,10000000,numNeighSearch,Circle,5,1000,5,2.42342,0.484685,0.486374,0.00871954,1
2024-12-04-21:16:01,linear <Lpoint64> ,10000000,numNeighSearch,Cube,5,1000,5,2.1078,0.421561,0.421176,0.0149476,1
2024-12-04-21:16:04,linear <Lpoint64> ,10000000,numNeighSearch,Square,5,1000,5,2.26489,0.452979,0.453261,0.013809,1
2024-12-04-21:16:06,pointer <Lpoint64> sorted,10000000,neighSearch,Sphere,0.5,1000,5,0.0698889,0.0139778,0.0141452,0.000763957,1
2024-12-04-21:16:06,pointer <Lpoint64> sorted,10000000,neighSearch,Circle,0.5,1000,5,0.127028,0.0254055,0.0258345,0.00113418,1
2024-12-04-21:16:06,pointer <Lpoint64> sorted,10000000,neighSearch,Cube,0.5,1000,5,0.071262,0.0142524,0.0144108,0.000343733,1
2024-12-04-21:16:06,pointer <Lpoint64> sorted,10000000,neighSearch,Square,0.5,1000,5,0.121179,0.0242359,0.0249845,0.0017193,1
2024-12-04-21:16:07,pointer <Lpoint64> sorted,10000000,neighSearch,Sphere,1,1000,5,0.175031,0.0350062,0.0351034,0.000685892,1
2024-12-04-21:16:07,pointer <Lpoint64> sorted,10000000,neighSearch,Circle,1,1000,5,0.271144,0.0542288,0.0557416,0.00228632,1
2024-12-04-21:16:07,pointer <Lpoint64> sorted,10000000,neighSearch,Cube,1,1000,5,0.170775,0.0341551,0.0340443,0.000713486,1
2024-12-04-21:16:08,pointer <Lpoint64> sorted,10000000,neighSearch,Square,1,1000,5,0.261296,0.0522593,0.0526731,0.00220701,1
2024-12-04-21:16:09,pointer <Lpoint64> sorted,10000000,neighSearch,Sphere,2.5,1000,5,0.871072,0.174214,0.176795,0.00911984,1
2024-12-04-21:16:10,pointer <Lpoint64> sorted,10000000,neighSearch,Circle,2.5,1000,5,1.12333,0.224666,0.22542,0.00534019,1
2024-12-04-21:16:11,pointer <Lpoint64> sorted,10000000,neighSearch,Cube,2.5,1000,5,0.839145,0.167829,0.167156,0.00131682,1
2024-12-04-21:16:12,pointer <Lpoint64> sorted,10000000,neighSearch,Square,2.5,1000,5,1.08137,0.216274,0.214656,0.0113442,1
2024-12-04-21:16:16,pointer <Lpoint64> sorted,10000000,neighSearch,Sphere,5,1000,5,2.92193,0.584385,0.584807,0.0149388,1
2024-12-04-21:16:20,pointer <Lpoint64> sorted,10000000,neighSearch,Circle,5,1000,5,3.25594,0.651188,0.662837,0.0200767,1
2024-12-04-21:16:23,pointer <Lpoint64> sorted,10000000,neighSearch,Cube,5,1000,5,3.09669,0.619338,0.617146,0.0233195,1
2024-12-04-21:16:27,pointer <Lpoint64> sorted,10000000,neighSearch,Square,5,1000,5,3.17153,0.634305,0.634403,0.0322137,1
2024-12-04-21:16:27,pointer <Lpoint64> sorted,10000000,numNeighSearch,Sphere,0.5,1000,5,0.0534622,0.0106924,0.0103496,0.00157927,1
2024-12-04-21:16:27,pointer <Lpoint64> sorted,10000000,numNeighSearch,Circle,0.5,1000,5,0.100546,0.0201092,0.0202079,0.000591255,1
2024-12-04-21:16:27,pointer <Lpoint64> sorted,10000000,numNeighSearch,Cube,0.5,1000,5,0.055124,0.0110248,0.0109988,5.21886e-05,1
2024-12-04-21:16:28,pointer <Lpoint64> sorted,10000000,numNeighSearch,Square,0.5,1000,5,0.106967,0.0213933,0.0209642,0.000925278,1
2024-12-04-21:16:28,pointer <Lpoint64> sorted,10000000,numNeighSearch,Sphere,1,1000,5,0.15084,0.030168,0.0296357,0.00101427,1
2024-12-04-21:16:28,pointer <Lpoint64> sorted,10000000,numNeighSearch,Circle,1,1000,5,0.238456,0.0476913,0.0478306,0.0004086,1
2024-12-04-21:16:28,pointer <Lpoint64> sorted,10000000,numNeighSearch,Cube,1,1000,5,0.156432,0.0312863,0.0310329,0.00164816,1
2024-12-04-21:16:28,pointer <Lpoint64> sorted,10000000,numNeighSearch,Square,1,1000,5,0.251798,0.0503595,0.0501105,0.00165297,1
2024-12-04-21:16:29,pointer <Lpoint64> sorted,10000000,numNeighSearch,Sphere,2.5,1000,5,0.80333,0.160666,0.161711,0.00601758,1
2024-12-04-21:16:31,pointer <Lpoint64> sorted,10000000,numNeighSearch,Circle,2.5,1000,5,0.874128,0.174826,0.176577,0.00331319,1
